Año,Local_ID,Local,Resultado_L,Resultado_V,Visitante_ID,Visitante,Fecha/Grupo,Evento
1962,17,Boca Juniors,1,1,77,San Lorenzo, Fecha 5,Campeonato 1962
1961,77,San Lorenzo,3,0,17,Boca Juniors,Fecha 30,Campeonato 1961 
1961,17,Boca Juniors,1,0,77,San Lorenzo,Fecha 15,Campeonato 1961 
1960,77,San Lorenzo,2,1,17,Boca Juniors,Fecha 30,Campeonato 1960 
1960,17,Boca Juniors,3,3,77,San Lorenzo,Fecha 15,Campeonato 1960 
1959,17,Boca Juniors,1,2,77,San Lorenzo,Fecha 30,Campeonato 1959 
1959,77,San Lorenzo,1,0,17,Boca Juniors,Fecha 15,Campeonato 1959 
1958,77,San Lorenzo,1,3,17,Boca Juniors,-Campeón,Campeonato 1958 - Desempate S
1958,17,Boca Juniors,3,4,77,San Lorenzo,-Campeón,Campeonato 1958 - Desempate S
1958,77,San Lorenzo,3,1,17,Boca Juniors,Fecha 24,Campeonato 1958 
1958,17,Boca Juniors,0,2,77,San Lorenzo, Fecha 9,Campeonato 1958
1957,17,Boca Juniors,4,2,77,San Lorenzo,Fecha 22,Campeonato 1957 
1957,77,San Lorenzo,3,2,17,Boca Juniors, Fecha 7,Campeonato 1957
1956,17,Boca Juniors,2,0,77,San Lorenzo,Fecha 23,Campeonato 1956 
1956,77,San Lorenzo,1,2,17,Boca Juniors, Fecha 8,Campeonato 1956
1955,17,Boca Juniors,1,1,77,San Lorenzo,Fecha 24,Campeonato 1955 
1955,77,San Lorenzo,1,2,17,Boca Juniors, Fecha 9,Campeonato 1955
1954,77,San Lorenzo,1,1,17,Boca Juniors,Fecha 19,Campeonato 1954 
1954,17,Boca Juniors,2,1,77,San Lorenzo, Fecha 4,Campeonato 1954
1953,77,San Lorenzo,2,1,17,Boca Juniors,Fecha 26,Campeonato 1953 
1953,17,Boca Juniors,0,1,77,San Lorenzo,Fecha 11,Campeonato 1953 
1952,77,San Lorenzo,2,1,17,Boca Juniors,Fecha 29,Campeonato 1952 
1952,17,Boca Juniors,1,2,77,San Lorenzo,Fecha 14,Campeonato 1952 
1951,77,San Lorenzo,1,0,17,Boca Juniors,Fecha 26,Campeonato 1951 
1951,17,Boca Juniors,1,0,77,San Lorenzo, Fecha 9,Campeonato 1951
1950,77,San Lorenzo,1,1,17,Boca Juniors,Fecha 24,Campeonato 1950 
1950,17,Boca Juniors,0,3,77,San Lorenzo, Fecha 7,Campeonato 1950
1949,17,Boca Juniors,1,1,77,San Lorenzo,Fecha 20,Campeonato 1949 
1949,77,San Lorenzo,4,1,17,Boca Juniors, Fecha 3,Campeonato 1949
1948,77,San Lorenzo,1,0,17,Boca Juniors,Fecha 24,Campeonato 1948 
1948,17,Boca Juniors,1,1,77,San Lorenzo, Fecha 9,Campeonato 1948
1947,17,Boca Juniors,1,0,77,San Lorenzo,Fecha 28,Campeonato 1947 
1947,77,San Lorenzo,3,3,17,Boca Juniors,Fecha 13,Campeonato 1947 
1946,77,San Lorenzo,2,2,17,Boca Juniors,Fecha 28,Campeonato 1946 
1946,17,Boca Juniors,2,1,77,San Lorenzo,Fecha 13,Campeonato 1946 
1945,77,San Lorenzo,0,2,17,Boca Juniors,Fecha 25,Campeonato 1945 
1945,17,Boca Juniors,1,2,77,San Lorenzo,Fecha 10,Campeonato 1945 
1944,17,Boca Juniors,2,1,77,San Lorenzo,Fecha 19,Campeonato 1944 
1944,77,San Lorenzo,2,1,17,Boca Juniors, Fecha 4,Campeonato 1944
1943,77,San Lorenzo,4,6,17,Boca Juniors,Fecha 19,Campeonato 1943 
1943,17,Boca Juniors,2,5,77,San Lorenzo, Fecha 4,Campeonato 1943
1942,77,San Lorenzo,2,0,17,Boca Juniors,Fecha 16,Campeonato 1942 
1942,17,Boca Juniors,2,4,77,San Lorenzo, Fecha 1,Campeonato 1942
1941,17,Boca Juniors,2,1,77,San Lorenzo,Fecha 28,Campeonato 1941 
1941,77,San Lorenzo,3,2,17,Boca Juniors,Fecha 13,Campeonato 1941 
1940,17,Boca Juniors,4,1,77,San Lorenzo,Fecha 19,Campeonato 1940 
1940,77,San Lorenzo,2,2,17,Boca Juniors, Fecha 2,Campeonato 1940
1939,77,San Lorenzo,1,0,17,Boca Juniors,Fecha 20,Campeonato 1939 
1939,17,Boca Juniors,2,2,77,San Lorenzo, Fecha 3,Campeonato 1939
1938,77,San Lorenzo,1,2,17,Boca Juniors,Fecha 32,Campeonato 1938 
1938,17,Boca Juniors,3,3,77,San Lorenzo,Fecha 15,Campeonato 1938 
1937,17,Boca Juniors,3,1,77,San Lorenzo,Fecha 24,Campeonato 1937 
1937,77,San Lorenzo,4,2,17,Boca Juniors, Fecha 6,Campeonato 1937
1936,17,Boca Juniors,2,0,77,San Lorenzo, Fecha 4,Campeonato 1936
1936,77,San Lorenzo,1,1,17,Boca Juniors, Fecha 4,Copa de Honor 1936
1935,17,Boca Juniors,4,3,77,San Lorenzo,Fecha 19,Campeonato 1935 
1935,77,San Lorenzo,0,1,17,Boca Juniors, Fecha 2,Campeonato 1935
1934,17,Boca Juniors,1,2,77,San Lorenzo,Fecha 30,Campeonato 1934 
1934,17,Boca Juniors,3,5,77,San Lorenzo,Fecha 17,Campeonato 1934 
1934,77,San Lorenzo,2,2,17,Boca Juniors, Fecha 4,Campeonato 1934
1933,77,San Lorenzo,2,0,17,Boca Juniors,Fecha 32,Campeonato 1933 
1933,17,Boca Juniors,2,2,77,San Lorenzo,Fecha 15,Campeonato 1933 
1932,17,Boca Juniors,1,0,77,San Lorenzo,Fecha 21,Campeonato 1932 
1932,77,San Lorenzo,2,1,17,Boca Juniors, Fecha 4,Campeonato 1932
1931,77,San Lorenzo,0,0,17,Boca Juniors,Fecha 30,Campeonato 1931 
1931,17,Boca Juniors,0,2,77,San Lorenzo,Fecha 13,Campeonato 1931 
1981,78,San Lorenzo (MdP),0,2,17,Boca Juniors, Grupo D,Nacional 1981
1981,17,Boca Juniors,7,1,78,San Lorenzo (MdP), Grupo D,Nacional 1981
1980,78,San Lorenzo (MdP),1,0,17,Boca Juniors, Grupo B,Nacional 1980
1980,17,Boca Juniors,2,1,78,San Lorenzo (MdP), Grupo B,Nacional 1980
1969,78,San Lorenzo (MdP),0,1,17,Boca Juniors, Fecha 6,Nacional 1969
1967,78,San Lorenzo (MdP),1,2,17,Boca Juniors, Fecha 4,Nacional 1967
1980,17,Boca Juniors,0,0,79,San Martin (M), Grupo B,Nacional 1980
1980,79,San Martin (M),1,0,17,Boca Juniors, Grupo B,Nacional 1980
1969,17,Boca Juniors,0,1,79,San Martin (M),Fecha 13,Nacional 1969 
1967,79,San Martin (M),1,1,17,Boca Juniors, Fecha 7,Nacional 1967
2018,80,San Martin (SJ),0,4,17,Boca Juniors,Fecha 12,Superliga 2018/19 
2017,17,Boca Juniors,4,2,80,San Martin (SJ),Fecha 17,Superliga 2017/18 
2016,80,San Martin (SJ),1,2,17,Boca Juniors,Fecha 17,Campeonato 2016/17 
2016,80,San Martin (SJ),0,1,17,Boca Juniors, Fecha 3,Torneo 2016
2015,80,San Martin (SJ),1,1,17,Boca Juniors, Fecha 6,Campeonato 2015
2013,80,San Martin (SJ),6,1,17,Boca Juniors, Fecha 9,Torneo Final 2013
2012,17,Boca Juniors,1,1,80,San Martin (SJ), Fecha 9,Torneo Inicial 2012
2012,80,San Martin (SJ),0,1,17,Boca Juniors, Fecha 6,Torneo Clausura 2012
2011,17,Boca Juniors,1,0,80,San Martin (SJ), Fecha 6,Torneo Apertura 2011
2008,80,San Martin (SJ),0,2,17,Boca Juniors, Fecha 3,Torneo Clausura 2008
2007,17,Boca Juniors,1,0,80,San Martin (SJ), Fecha 3,Torneo Apertura 2007
1970,17,Boca Juniors,2,0,80,San Martin (SJ), Grupo B,Nacional 1970
1970,80,San Martin (SJ),2,2,17,Boca Juniors, Grupo B,Nacional 1970
2018,81,San Martin (T),1,4,17,Boca Juniors,Fecha 23,Superliga 2018/19 
2009,17,Boca Juniors,3,0,81,San Martin (T),Fecha 16,Torneo Clausura 2009 
2008,81,San Martin (T),1,2,17,Boca Juniors,Fecha 16,Torneo Apertura 2008 
1993,81,San Martin (T),1,2,17,Boca Juniors,Fecha 19,Torneo Clausura 1993 
1992,17,Boca Juniors,1,1,81,San Martin (T),Fecha 19,Torneo Apertura 1992 
1988,81,San Martin (T),0,1,17,Boca Juniors,Fecha 31,Campeonato 1988/89 
1988,17,Boca Juniors,1,6,81,San Martin (T),Fecha 12,Campeonato 1988/89 
1983,17,Boca Juniors,1,0,81,San Martin (T),Nacional,Torneo Nacional 1983 - Torne
1983,81,San Martin (T),0,4,17,Boca Juniors,Nacional,Torneo Nacional 1983 - Torne
1971,17,Boca Juniors,4,0,81,San Martin (T), Grupo B,Nacional 1971
1969,17,Boca Juniors,4,1,81,San Martin (T), Fecha 7,Nacional 1969
1968,81,San Martin (T),1,0,17,Boca Juniors, Fecha 3,Nacional 1968
1976,82,San Telmo,3,1,17,Boca Juniors, Grupo A,Metropolitano 1976
1976,17,Boca Juniors,2,1,82,San Telmo, Grupo A,Metropolitano 1976
2016,17,Boca Juniors,2,0,84,Sarmiento (J), Fecha 6,Campeonato 2016/17
2015,84,Sarmiento (J),0,1,17,Boca Juniors,Fecha 16,Campeonato 2015 
1982,84,Sarmiento (J),2,1,17,Boca Juniors,Fecha 26,Metropolitano 1982 
1982,17,Boca Juniors,4,1,84,Sarmiento (J), Fecha 7,Metropolitano 1982
1981,17,Boca Juniors,2,1,84,Sarmiento (J),Fecha 22,Metropolitano 1981 
1981,84,Sarmiento (J),1,2,17,Boca Juniors, Fecha 5,Metropolitano 1981
1986,87,Sp. Italiano,0,0,17,Boca Juniors,Fecha 23,Campeonato 1986/87  
1986,17,Boca Juniors,1,0,87,Sp. Italiano, Fecha 4,Campeonato 1986/87 
2021,88,Talleres (C),0,0,17,Boca Juniors, Fecha 4,Liga 2021
2019,88,Talleres (C),1,2,17,Boca Juniors,Fecha 18,Superliga 2019/20 
2018,17,Boca Juniors,1,0,88,Talleres (C), Fecha 1,Superliga 2018/19
2017,17,Boca Juniors,2,1,88,Talleres (C),Fecha 21,Superliga 2017/18 
2016,17,Boca Juniors,1,2,88,Talleres (C),Fecha 16,Campeonato 2016/17 
2004,17,Boca Juniors,3,1,88,Talleres (C), Fecha 8,Torneo Clausura 2004
2003,88,Talleres (C),1,1,17,Boca Juniors, Fecha 8,Torneo Apertura 2003
2003,88,Talleres (C),3,1,17,Boca Juniors,Fecha 17,Torneo Clausura 2003 
2002,17,Boca Juniors,1,0,88,Talleres (C),Fecha 17,Torneo Apertura 2002 
2002,17,Boca Juniors,1,0,88,Talleres (C),Fecha 10,Torneo Clausura 2002 
2001,88,Talleres (C),1,0,17,Boca Juniors,Fecha 10,Torneo Apertura 2001 
2001,88,Talleres (C),0,0,17,Boca Juniors,Fecha 15,Torneo Clausura 2001 
2000,17,Boca Juniors,2,0,88,Talleres (C),Fecha 15,Torneo Apertura 2000 
2000,88,Talleres (C),2,2,17,Boca Juniors,Fecha 19,Torneo Clausura 2000 
1999,17,Boca Juniors,0,0,88,Talleres (C),Fecha 19,Torneo Apertura 1999 
1999,88,Talleres (C),0,0,17,Boca Juniors,Fecha 15,Torneo Clausura 1999 
1998,17,Boca Juniors,2,1,88,Talleres (C),Fecha 15,Torneo Apertura 1998 
1995,88,Talleres (C),2,2,17,Boca Juniors, Fecha 7,Torneo Clausura 1995
1994,17,Boca Juniors,3,2,88,Talleres (C), Fecha 7,Torneo Apertura 1994
1993,17,Boca Juniors,1,1,88,Talleres (C), Fecha 3,Torneo Clausura 1993
1992,88,Talleres (C),0,0,17,Boca Juniors, Fecha 3,Torneo Apertura 1992
1992,17,Boca Juniors,0,0,88,Talleres (C),Fecha 19,Torneo Clausura 1992 
1991,88,Talleres (C),0,1,17,Boca Juniors,Fecha 19,Torneo Apertura 1991 
1991,88,Talleres (C),1,2,17,Boca Juniors,Fecha 13,Torneo Clausura 1991 
1990,17,Boca Juniors,0,0,88,Talleres (C),Fecha 13,Campeonato 1990/91 
1989,88,Talleres (C),1,1,17,Boca Juniors,Fecha 34,Campeonato 1989/90 
1989,17,Boca Juniors,0,0,88,Talleres (C),Fecha 15,Campeonato 1989/90 
1988,88,Talleres (C),1,0,17,Boca Juniors,Fecha 26,Campeonato 1988/89 
1988,17,Boca Juniors,3,1,88,Talleres (C), Fecha 7,Campeonato 1988/89
1987,88,Talleres (C),0,1,17,Boca Juniors,Fecha 24,Campeonato 1987/88 
1987,17,Boca Juniors,0,0,88,Talleres (C), Fecha 5,Campeonato 1987/88
1986,88,Talleres (C),1,3,17,Boca Juniors,Fecha 28,Campeonato 1986/87  
1986,17,Boca Juniors,5,3,88,Talleres (C), Fecha 9,Campeonato 1986/87 
1985,17,Boca Juniors,2,4,88,Talleres (C),Fecha 38,Campeonato 1985/86  
1985,88,Talleres (C),2,0,17,Boca Juniors,Fecha 19,Campeonato 1985/86  
1984,17,Boca Juniors,2,1,88,Talleres (C),Fecha 25,Metropolitano 1984 
1984,88,Talleres (C),2,0,17,Boca Juniors, Fecha 6,Metropolitano 1984
1984,88,Talleres (C),3,3,17,Boca Juniors, Grupo A,Torneo Nacional 1984
1984,17,Boca Juniors,2,0,88,Talleres (C), Grupo A,Torneo Nacional 1984
1983,17,Boca Juniors,5,2,88,Talleres (C),Fecha 30,Metropolitano 1983 
1983,88,Talleres (C),2,1,17,Boca Juniors,Fecha 11,Metropolitano 1983 
1982,88,Talleres (C),1,3,17,Boca Juniors,Fecha 36,Metropolitano 1982 
1982,17,Boca Juniors,2,1,88,Talleres (C),Fecha 17,Metropolitano 1982 
1982,88,Talleres (C),4,0,17,Boca Juniors,Nacional,Torneo Nacional 1982 - Torne
1982,17,Boca Juniors,2,2,88,Talleres (C),Nacional,Torneo Nacional 1982 - Torne
1981,88,Talleres (C),1,0,17,Boca Juniors,Fecha 18,Metropolitano 1981 
1981,17,Boca Juniors,4,1,88,Talleres (C), Fecha 1,Metropolitano 1981
1980,17,Boca Juniors,0,0,88,Talleres (C),Fecha 35,Metropolitano 1980 
1980,88,Talleres (C),1,1,17,Boca Juniors,Fecha 16,Metropolitano 1980 
1980,17,Boca Juniors,0,0,88,Talleres (C), Grupo B,Nacional 1980
1980,88,Talleres (C),4,1,17,Boca Juniors, Grupo B,Nacional 1980
1974,88,Talleres (C),2,1,17,Boca Juniors,da Final,Nacional 1974 - R
1969,17,Boca Juniors,6,0,88,Talleres (C), Fecha 5,Nacional 1969
1938,89,Talleres (RdE),3,3,17,Boca Juniors,Fecha 21,Campeonato 1938 
1938,17,Boca Juniors,7,1,89,Talleres (RdE), Fecha 4,Campeonato 1938
1937,17,Boca Juniors,2,2,89,Talleres (RdE),Fecha 20,Campeonato 1937 
1937,89,Talleres (RdE),2,2,17,Boca Juniors, Fecha 2,Campeonato 1937
1936,17,Boca Juniors,3,0,89,Talleres (RdE), Fecha 2,Campeonato 1936
1936,89,Talleres (RdE),1,2,17,Boca Juniors, Fecha 2,Copa de Honor 1936
1935,17,Boca Juniors,4,1,89,Talleres (RdE),Fecha 34,Campeonato 1935 
1935,89,Talleres (RdE),2,2,17,Boca Juniors,Fecha 17,Campeonato 1935 
1933,89,Talleres (RdE),0,3,17,Boca Juniors,Fecha 29,Campeonato 1933 
1933,17,Boca Juniors,3,2,89,Talleres (RdE),Fecha 12,Campeonato 1933 
1932,89,Talleres (RdE),1,5,17,Boca Juniors,Fecha 31,Campeonato 1932 
1932,17,Boca Juniors,3,2,89,Talleres (RdE),Fecha 14,Campeonato 1932 
1931,17,Boca Juniors,4,2,89,Talleres (RdE),Fecha 33,Campeonato 1931 
1931,89,Talleres (RdE),0,2,17,Boca Juniors,Fecha 16,Campeonato 1931 
2017,17,Boca Juniors,1,0,90,Temperley,Fecha 15,Superliga 2017/18 
2016,17,Boca Juniors,4,0,90,Temperley, Fecha 8,Campeonato 2016/17
2016,90,Temperley,0,0,17,Boca Juniors, Fecha 1,Torneo 2016
2015,90,Temperley,0,2,17,Boca Juniors, Fecha 2,Campeonato 2015
1986,17,Boca Juniors,0,0,90,Temperley,Fecha 33,Campeonato 1986/87  
1986,90,Temperley,2,2,17,Boca Juniors,Fecha 14,Campeonato 1986/87  
1985,17,Boca Juniors,1,0,90,Temperley,Fecha 28,Campeonato 1985/86  
1985,90,Temperley,2,2,17,Boca Juniors, Fecha 9,Campeonato 1985/86 
1985,90,Temperley,1,2,17,Boca Juniors, Grupo B,Torneo Nacional 1985 
1985,17,Boca Juniors,1,1,90,Temperley, Grupo B,Torneo Nacional 1985 
1984,17,Boca Juniors,1,2,90,Temperley,Fecha 29,Metropolitano 1984 
1984,90,Temperley,0,1,17,Boca Juniors,Fecha 10,Metropolitano 1984 
1983,17,Boca Juniors,0,3,90,Temperley,Fecha 28,Metropolitano 1983 
1983,90,Temperley,1,2,17,Boca Juniors, Fecha 9,Metropolitano 1983
1977,90,Temperley,2,1,17,Boca Juniors,Fecha 36,Metropolitano 1977 
1977,17,Boca Juniors,3,1,90,Temperley,Fecha 13,Metropolitano 1977 
1976,90,Temperley,0,5,17,Boca Juniors, Grupo A,Nacional 1976
1976,17,Boca Juniors,1,0,90,Temperley, Grupo A,Nacional 1976
1975,17,Boca Juniors,3,1,90,Temperley,Fecha 25,Metropolitano 1975 
1975,90,Temperley,3,3,17,Boca Juniors, Fecha 6,Metropolitano 1975
2018,17,Boca Juniors,4,1,91,Tigre,Fecha 11,Superliga 2018/19 
2017,17,Boca Juniors,2,1,91,Tigre,Fecha 19,Superliga 2017/18 
2016,91,Tigre,1,1,17,Boca Juniors, Fecha 5,Campeonato 2016/17
2016,91,Tigre,2,0,17,Boca Juniors,Fecha 10,Torneo 2016 
2015,17,Boca Juniors,1,0,91,Tigre,Fecha 29,Campeonato 2015 
2014,17,Boca Juniors,2,0,91,Tigre,Fecha 15,Torneo de Transicion 2014 
2014,91,Tigre,0,1,17,Boca Juniors,Fecha 15,Torneo Final 2014 
2013,17,Boca Juniors,2,1,91,Tigre,Fecha 15,Torneo Inicial 2013 
2013,91,Tigre,0,0,17,Boca Juniors, Fecha 2,Torneo Final 2013
2012,17,Boca Juniors,2,0,91,Tigre, Fecha 2,Torneo Inicial 2012
2012,91,Tigre,2,1,17,Boca Juniors,Fecha 10,Torneo Clausura 2012 
2011,17,Boca Juniors,1,0,91,Tigre,Fecha 10,Torneo Apertura 2011 
2011,17,Boca Juniors,3,3,91,Tigre,Fecha 10,Torneo Clausura 2011 
2010,91,Tigre,1,2,17,Boca Juniors,Fecha 10,Torneo Apertura 2010 
2010,91,Tigre,3,0,17,Boca Juniors, Fecha 9,Torneo Clausura 2010
2009,17,Boca Juniors,2,1,91,Tigre, Fecha 9,Torneo Apertura 2009
2009,91,Tigre,0,0,17,Boca Juniors, Fecha 7,Torneo Clausura 2009
2008,17,Boca Juniors,0,1,91,Tigre,esempate,Torneo Apertura 2008 - Triangular
2008,17,Boca Juniors,2,3,91,Tigre, Fecha 7,Torneo Apertura 2008
2008,17,Boca Juniors,6,2,91,Tigre,Fecha 19,Torneo Clausura 2008 
2007,91,Tigre,2,1,17,Boca Juniors,Fecha 19,Torneo Apertura 2007 
1980,17,Boca Juniors,2,0,91,Tigre,Fecha 24,Metropolitano 1980 
1980,91,Tigre,2,0,17,Boca Juniors, Fecha 5,Metropolitano 1980
1958,17,Boca Juniors,5,1,91,Tigre,Fecha 30,Campeonato 1958 
1958,91,Tigre,2,3,17,Boca Juniors,Fecha 15,Campeonato 1958 
1957,17,Boca Juniors,2,1,91,Tigre,Fecha 18,Campeonato 1957 
1957,91,Tigre,1,1,17,Boca Juniors, Fecha 3,Campeonato 1957
1956,17,Boca Juniors,3,1,91,Tigre,Fecha 25,Campeonato 1956 
1956,91,Tigre,2,2,17,Boca Juniors,Fecha 10,Campeonato 1956 
1955,91,Tigre,3,0,17,Boca Juniors,Fecha 28,Campeonato 1955 
1955,17,Boca Juniors,0,0,91,Tigre,Fecha 13,Campeonato 1955 
1954,17,Boca Juniors,1,0,91,Tigre,Fecha 29,Campeonato 1954 
1954,91,Tigre,0,2,17,Boca Juniors,Fecha 14,Campeonato 1954 
1950,17,Boca Juniors,2,1,91,Tigre,Fecha 25,Campeonato 1950 
1950,91,Tigre,0,1,17,Boca Juniors, Fecha 8,Campeonato 1950
1949,91,Tigre,2,2,17,Boca Juniors,Fecha 19,Campeonato 1949 
1949,17,Boca Juniors,1,2,91,Tigre, Fecha 2,Campeonato 1949
1948,91,Tigre,1,1,17,Boca Juniors,Fecha 27,Campeonato 1948 
1948,17,Boca Juniors,4,1,91,Tigre,Fecha 12,Campeonato 1948 
1947,91,Tigre,2,2,17,Boca Juniors,Fecha 22,Campeonato 1947 
1947,17,Boca Juniors,3,0,91,Tigre, Fecha 7,Campeonato 1947
1946,17,Boca Juniors,5,3,91,Tigre,Fecha 19,Campeonato 1946 
1946,91,Tigre,0,3,17,Boca Juniors, Fecha 4,Campeonato 1946
1942,91,Tigre,2,1,17,Boca Juniors,Fecha 23,Campeonato 1942 
1942,17,Boca Juniors,11,1,91,Tigre, Fecha 8,Campeonato 1942
1941,17,Boca Juniors,3,0,91,Tigre,Fecha 30,Campeonato 1941 
1941,91,Tigre,1,1,17,Boca Juniors,Fecha 15,Campeonato 1941 
1940,91,Tigre,2,3,17,Boca Juniors,Fecha 18,Campeonato 1940 
1940,17,Boca Juniors,3,2,91,Tigre, Fecha 1,Campeonato 1940
1939,17,Boca Juniors,4,0,91,Tigre,Fecha 21,Campeonato 1939 
1939,91,Tigre,0,1,17,Boca Juniors, Fecha 4,Campeonato 1939
1938,91,Tigre,0,4,17,Boca Juniors,Fecha 30,Campeonato 1938 
1938,17,Boca Juniors,3,2,91,Tigre,Fecha 13,Campeonato 1938 
1937,17,Boca Juniors,8,0,91,Tigre,Fecha 35,Campeonato 1937 
1937,91,Tigre,0,1,17,Boca Juniors,Fecha 17,Campeonato 1937 
1936,91,Tigre,1,5,17,Boca Juniors,Fecha 12,Campeonato 1936 
1936,17,Boca Juniors,2,0,91,Tigre,Fecha 12,Copa de Honor 1936 
1935,17,Boca Juniors,3,0,91,Tigre,Fecha 33,Campeonato 1935 
1935,91,Tigre,1,2,17,Boca Juniors,Fecha 16,Campeonato 1935 
1933,17,Boca Juniors,2,1,91,Tigre,Fecha 24,Campeonato 1933 
1933,91,Tigre,1,6,17,Boca Juniors, Fecha 7,Campeonato 1933
1932,17,Boca Juniors,5,0,91,Tigre,Fecha 23,Campeonato 1932 
1932,91,Tigre,3,4,17,Boca Juniors, Fecha 6,Campeonato 1932
1931,17,Boca Juniors,3,2,91,Tigre,Fecha 24,Campeonato 1931 
1931,91,Tigre,2,2,17,Boca Juniors, Fecha 7,Campeonato 1931
2006,92,Tiro Federal (R),0,0,17,Boca Juniors,Fecha 10,Torneo Clausura 2006 
2005,17,Boca Juniors,2,1,92,Tiro Federal (R),Fecha 10,Torneo Apertura 2005 
2021,93,Union,1,1,17,Boca Juniors, Fecha 1,Liga 2021
2019,17,Boca Juniors,2,0,93,Union,Fecha 14,Superliga 2019/20 
2018,93,Union,1,3,17,Boca Juniors,Fecha 21,Superliga 2018/19 
2017,17,Boca Juniors,2,0,93,Union,Fecha 26,Superliga 2017/18 
2016,17,Boca Juniors,2,1,93,Union,Fecha 30,Campeonato 2016/17 
2016,17,Boca Juniors,2,1,93,Union, Fecha 7,Torneo 2016
2015,17,Boca Juniors,3,4,93,Union,Fecha 19,Campeonato 2015 
2013,17,Boca Juniors,1,3,93,Union, Fecha 4,Torneo Final 2013
2012,93,Union,1,2,17,Boca Juniors, Fecha 4,Torneo Inicial 2012
2012,93,Union,0,0,17,Boca Juniors, Fecha 2,Torneo Clausura 2012
2011,17,Boca Juniors,4,0,93,Union, Fecha 2,Torneo Apertura 2011
2003,93,Union,2,0,17,Boca Juniors, Fecha 2,Torneo Clausura 2003
2002,17,Boca Juniors,3,0,93,Union, Fecha 2,Torneo Apertura 2002
2002,17,Boca Juniors,3,0,93,Union,Fecha 12,Torneo Clausura 2002 
2001,93,Union,2,2,17,Boca Juniors,Fecha 12,Torneo Apertura 2001 
2001,17,Boca Juniors,1,3,93,Union, Fecha 2,Torneo Clausura 2001
2000,93,Union,1,2,17,Boca Juniors, Fecha 2,Torneo Apertura 2000
2000,93,Union,2,5,17,Boca Juniors,Fecha 15,Torneo Clausura 2000 
1999,17,Boca Juniors,2,0,93,Union,Fecha 15,Torneo Apertura 1999 
1999,93,Union,2,2,17,Boca Juniors,Fecha 19,Torneo Clausura 1999 
1998,17,Boca Juniors,3,1,93,Union,Fecha 19,Torneo Apertura 1998 
1998,93,Union,1,1,17,Boca Juniors,Fecha 19,Torneo Clausura 1998 
1997,17,Boca Juniors,4,0,93,Union,Fecha 19,Torneo Apertura 1997 
1997,93,Union,3,3,17,Boca Juniors,Fecha 12,Torneo Clausura 1997 
1996,17,Boca Juniors,2,0,93,Union,Fecha 12,Torneo Apertura 1996 
1992,17,Boca Juniors,2,1,93,Union,Fecha 10,Torneo Clausura 1992 
1991,93,Union,0,0,17,Boca Juniors,Fecha 10,Torneo Apertura 1991 
1991,93,Union,0,4,17,Boca Juniors, Fecha 3,Torneo Clausura 1991
1990,17,Boca Juniors,2,0,93,Union, Fecha 3,Campeonato 1990/91
1989,17,Boca Juniors,0,1,93,Union,Fecha 28,Campeonato 1989/90 
1989,93,Union,2,2,17,Boca Juniors, Fecha 9,Campeonato 1989/90
1987,93,Union,2,2,17,Boca Juniors,Fecha 22,Campeonato 1987/88 
1987,17,Boca Juniors,2,0,93,Union, Fecha 3,Campeonato 1987/88
1986,93,Union,1,2,17,Boca Juniors,Fecha 32,Campeonato 1986/87  
1986,17,Boca Juniors,0,0,93,Union,Fecha 13,Campeonato 1986/87  
1985,93,Union,0,0,17,Boca Juniors,Fecha 31,Campeonato 1985/86  
1985,17,Boca Juniors,2,1,93,Union,Fecha 12,Campeonato 1985/86  
1984,93,Union,3,0,17,Boca Juniors,Fecha 28,Metropolitano 1984 
1984,17,Boca Juniors,1,0,93,Union, Fecha 9,Metropolitano 1984
1983,93,Union,3,2,17,Boca Juniors,Fecha 36,Metropolitano 1983 
1983,17,Boca Juniors,0,1,93,Union,Fecha 17,Metropolitano 1983 
1982,93,Union,0,2,17,Boca Juniors,Fecha 34,Metropolitano 1982 
1982,17,Boca Juniors,4,0,93,Union,Fecha 15,Metropolitano 1982 
1981,93,Union,2,0,17,Boca Juniors,Fecha 23,Metropolitano 1981 
1981,17,Boca Juniors,2,0,93,Union, Fecha 6,Metropolitano 1981
1981,93,Union,0,1,17,Boca Juniors, Grupo D,Nacional 1981
1981,17,Boca Juniors,1,0,93,Union, Grupo D,Nacional 1981
1980,17,Boca Juniors,1,0,93,Union,Fecha 20,Metropolitano 1980 
1980,93,Union,2,0,17,Boca Juniors, Fecha 1,Metropolitano 1980
1980,93,Union,0,0,17,Boca Juniors, Grupo B,Nacional 1980
1980,17,Boca Juniors,2,0,93,Union, Grupo B,Nacional 1980
1978,17,Boca Juniors,1,1,93,Union,Fecha 35,Metropolitano 1978 
1978,93,Union,0,1,17,Boca Juniors,Fecha 14,Metropolitano 1978 
1978,93,Union,3,1,17,Boca Juniors, Grupo B,Nacional 1978
1978,17,Boca Juniors,0,4,93,Union, Grupo B,Nacional 1978
1977,93,Union,1,1,17,Boca Juniors,Fecha 44,Metropolitano 1977 
1977,17,Boca Juniors,1,0,93,Union,Fecha 21,Metropolitano 1977 
1976,17,Boca Juniors,2,0,93,Union,da Final,Metropolitano 1976 - R
1975,17,Boca Juniors,1,0,93,Union,Fecha 24,Metropolitano 1975 
1975,93,Union,2,1,17,Boca Juniors, Fecha 5,Metropolitano 1975
